datetime,m38,m58,m78,m103,m122,RPM_0P,nodd_0P,nodd_3C,nodd_3S,pitch_d_0P,pitch_q_0P,pitch_d_3C,pitch_d_3S,yaw_0P,yaw_3C,yaw_3S,P_el,V_estim,pitch_col_0P,ShearTypeClass
6/23/2015 8:45,8.8609,10.927,12.933,15.107,16.079,14.328,-730.66,4.4826,89.656,2.2641,0.48415,-0.16752,-0.022078,13.461,50.478,-37.101,2334.1,12.709,7.9962,0
6/23/2015 8:47,9.0697,11.325,13.484,15.642,16.204,14.318,-694.24,33.414,120.78,2.1884,0.4744,-0.2126,-0.0073379,10.321,53.412,-30.782,2334.4,12.724,8.0191,0
6/23/2015 8:49,9.1117,11.525,13.438,15.348,16.174,14.312,-692.67,15.185,122.36,2.1131,0.43296,-0.19839,-0.037936,14.413,48.814,-17.05,2334.3,12.569,7.6303,0
6/23/2015 8:51,8.8798,11.382,13.177,14.981,16.148,14.314,-698.59,2.0522,113.36,2.1016,0.45447,-0.1762,-0.051542,17.829,46.942,-10.871,2334.2,12.392,7.1941,0
6/23/2015 8:53,8.893,11.091,13.07,14.931,16.146,14.32,-703.6,6.1221,105.42,2.1723,0.45872,-0.15833,-0.027928,13.476,37.787,-20.208,2334.3,12.344,7.0938,0
6/23/2015 8:55,8.8274,11.099,12.973,14.875,16.154,14.321,-708.45,3.0854,121.66,2.2166,0.43508,-0.18096,-0.04089,13.242,41.376,-20.1,2334.2,12.452,7.3679,0
6/23/2015 8:57,8.6485,11.209,13.019,15.025,16.17,14.32,-725.56,5.521,123.94,2.254,0.43306,-0.20532,-0.060118,14.224,58.426,-18.575,2334.2,12.479,7.4261,0
6/23/2015 8:59,8.5817,11.103,13.069,15.252,16.15,14.32,-737.93,21.908,124.5,2.2667,0.45338,-0.22598,-0.050948,13.517,67.73,-21.975,2334.2,12.506,7.4884,0
6/23/2015 9:01,8.7058,11.137,13.061,15.282,16.114,14.32,-730.3,12.374,124.64,2.2538,0.46478,-0.20712,-0.050371,13.222,56.703,-22.833,2334.4,12.554,7.6072,0
6/23/2015 9:03,9.0181,11.209,13.129,15.333,16.129,14.319,-729.79,19.857,111.49,2.2678,0.45818,-0.18618,-0.037138,15.283,47.712,-17.123,2334.3,12.57,7.6458,0
6/23/2015 9:05,8.9884,11.238,13.222,15.349,16.16,14.32,-734.64,39.604,132.99,2.2701,0.4529,-0.21625,-0.023736,15.199,47.892,-16.13,2334.2,12.623,7.7777,0
6/23/2015 9:07,8.9444,11.378,13.333,15.284,16.138,14.318,-712.83,19.67,139.16,2.2195,0.46242,-0.21918,-0.03336,13.352,49.693,-27.238,2334.1,12.676,7.8996,0
6/23/2015 9:09,8.9463,11.362,13.325,15.342,16.174,14.318,-712.07,12.219,111.61,2.2362,0.50542,-0.19033,-0.03073,16.997,51.292,-26.273,2334.3,12.64,7.8003,0
6/23/2015 9:11,8.8229,11.271,13.237,15.3,16.218,14.316,-721.48,1.559,90.906,2.288,0.54248,-0.16036,-0.05801,16.261,53.291,-7.2346,2334.3,12.571,7.6237,0
6/23/2015 9:13,8.7929,11.218,13.122,15.144,16.169,14.315,-706.3,-10.63,107.32,2.2563,0.51941,-0.15278,-0.075713,13.922,39.821,0.48727,2334,12.562,7.6052,0
6/23/2015 9:15,8.6474,11.19,13.024,15.282,16.132,14.319,-719.6,5.4093,99.104,2.2721,0.53044,-0.15819,-0.037591,12.008,40.122,-17.073,2334.2,12.537,7.5504,0
6/23/2015 9:17,8.5697,11.077,13.056,15.384,16.11,14.319,-728.2,3.762,89.103,2.2928,0.52411,-0.16139,-0.035425,13.028,50.931,-23.826,2334.2,12.509,7.4782,0
6/23/2015 9:19,8.7923,11.06,13.106,15.319,16.098,14.319,-716.42,-7.3985,103.42,2.2622,0.46494,-0.1613,-0.053557,13.403,45.608,-19.132,2334.2,12.523,7.5092,0
6/23/2015 9:21,8.6947,10.998,13.068,15.234,16.113,14.319,-723.8,5.8147,109.63,2.2766,0.47312,-0.17842,-0.043786,16.116,48.864,-20.275,2334.3,12.531,7.5267,0
6/23/2015 9:23,8.6972,10.981,13.08,15.211,16.065,14.319,-721.18,42.34,131.7,2.2872,0.53352,-0.22497,-0.04307,16.211,64.727,-5.6038,2334,12.535,7.5381,0
6/23/2015 9:25,8.7691,11.18,13.156,15.305,16.042,14.319,-708.06,58.573,137.11,2.269,0.60338,-0.24832,-0.030832,15.148,72.101,-8.558,2334,12.55,7.5821,0
6/23/2015 9:27,8.683,11.276,13.263,15.252,16.124,14.318,-699.21,51.708,129.98,2.187,0.63501,-0.25289,-0.017707,15.097,76.234,-27.629,2334.1,12.573,7.6463,0
6/23/2015 9:29,8.8229,11.193,13.294,15.285,16.092,14.314,-704.84,23.647,108.79,2.2353,0.66212,-0.22856,-0.011157,12.529,73.643,-43.025,2334,12.425,7.2689,0
6/23/2015 9:31,8.5989,11.079,13.059,15.152,16.026,14.316,-696.35,20.422,84.576,2.1549,0.60845,-0.18824,-0.018394,13.126,70.928,-28.059,2334.2,12.345,7.0729,0
6/23/2015 9:33,8.642,10.88,12.833,15.01,15.957,14.318,-705.62,3.6126,71.948,2.1247,0.52568,-0.18434,-0.041489,13.597,82.697,-29.898,2334.3,12.308,6.9776,0
6/23/2015 9:35,8.7335,10.807,12.734,14.925,15.867,14.318,-700.95,10.92,79.218,2.1627,0.58863,-0.16892,-0.017778,15.343,56.36,-28.172,2334.1,12.302,6.9617,0
6/23/2015 9:37,8.7105,10.784,12.773,14.892,15.771,14.316,-695.76,7.5046,64.628,2.1821,0.64769,-0.15104,-0.014966,14.442,58.428,-28.991,2333.8,12.234,6.7809,0
6/23/2015 9:39,8.7111,10.791,12.743,14.938,15.882,14.317,-702.11,-19.898,83.312,2.1764,0.61206,-0.1338,-0.0439,12.22,40.226,-27.517,2334,12.193,6.6666,0
6/23/2015 9:41,8.7714,10.927,12.587,14.789,16.127,14.319,-715.89,-14.905,98.476,2.1728,0.49304,-0.10656,-0.055239,12.185,12.972,-0.45205,2334.3,12.182,6.6382,0
6/23/2015 9:43,8.8763,10.887,12.568,14.538,16.202,14.322,-722.29,-16.409,74.01,2.1997,0.34159,-0.081785,-0.071415,15.394,19.126,15.754,2334,12.255,6.8457,0
6/23/2015 9:45,8.8,10.722,12.598,14.667,16.377,14.321,-746.81,-21.748,77.143,2.2682,0.43525,-0.064324,-0.07454,15.282,3.3234,15.423,2333.9,12.366,7.1476,0
6/23/2015 9:47,8.8119,10.687,12.724,14.909,16.607,14.32,-794.12,3.3155,89.094,2.3193,0.53034,-0.07413,-0.040924,14.115,-9.8019,3.8827,2334,12.444,7.3461,0
6/23/2015 9:49,8.7623,10.832,12.856,15.071,16.61,14.32,-796.08,6.7648,98.863,2.3118,0.49221,-0.12281,-0.048092,14.771,16.328,-0.55355,2334.1,12.519,7.5271,0
6/23/2015 9:51,8.7518,10.983,12.875,15.172,16.548,14.318,-786.57,1.9345,113.9,2.3343,0.53553,-0.15773,-0.073652,14.984,34.457,4.2207,2334.2,12.542,7.5768,0
6/23/2015 9:53,8.7891,10.989,12.895,15.222,16.488,14.32,-761.98,7.6635,102.02,2.313,0.51817,-0.17563,-0.049129,13.63,50.802,-16.098,2334.1,12.58,7.6862,0
6/23/2015 9:55,8.828,11.011,13.081,15.39,16.415,14.32,-739.97,-17.295,89.194,2.2949,0.52256,-0.15573,-0.047168,11.359,46.885,-30.037,2334.1,12.602,7.7441,0
6/23/2015 9:57,8.8787,11.158,13.173,15.516,16.354,14.316,-735.64,-23.364,73.304,2.2575,0.47809,-0.15204,-0.030904,13.185,51.189,-45.908,2333.9,12.586,7.6948,0
6/23/2015 9:59,8.8535,11.144,13.102,15.531,16.285,14.318,-738.5,-16.511,92.536,2.2552,0.44708,-0.17228,-0.030686,14.704,48.603,-47.949,2334.1,12.566,7.6499,0
6/23/2015 10:01,9.0159,11.267,13.234,15.456,16.26,14.316,-732.87,-6.8819,121.74,2.2808,0.50541,-0.1738,-0.05047,13.451,32.996,-23.474,2334.1,12.552,7.6168,0
6/23/2015 10:03,8.9794,11.412,13.312,15.279,16.23,14.311,-729.38,14.516,129.13,2.2622,0.52931,-0.15024,-0.05362,20.156,10.733,3.4392,2334,12.476,7.4199,0
6/23/2015 10:05,9.0025,11.44,13.309,15.273,16.223,14.326,-771.43,57.551,123.15,2.3019,0.46963,-0.14092,-0.068519,7.4086,21.681,31.724,2335.8,12.453,7.3558,0
6/23/2015 10:07,9.0226,11.466,13.325,15.289,16.211,14.336,-769.6,92.335,79.525,2.3415,0.56263,-0.1936,-0.0046379,36.357,86.351,28.804,2335.3,12.337,7.0123,0
6/23/2015 10:09,9.0194,11.469,13.325,15.29,16.21,14.339,-766.49,95.416,90.022,2.3346,0.54414,-0.20129,0.0033111,32.555,87.143,25.104,2335.9,12.38,7.1271,0
6/23/2015 10:11,9.0194,11.469,13.325,15.29,16.21,14.337,-759.7,79.651,94.554,2.3473,0.57621,-0.1925,-0.00053555,33.301,82.699,25.114,2335.6,12.314,6.9401,0
6/23/2015 10:13,8.3298,10.269,12.253,14.284,16.09,14.324,-755.29,28.084,78.27,2.3969,0.71915,-0.15878,-0.03563,41.993,65.671,44.409,2333.8,12.026,6.1514,0
6/23/2015 10:15,8.1265,10.073,11.932,14.25,15.829,14.312,-694.67,-14.19,-7.1387,2.0755,0.68943,-0.032773,0.068239,12.085,-7.3708,-73.272,2334.4,11.38,4.0443,0
6/23/2015 10:17,8.1574,10.031,11.842,14.293,15.765,14.315,-693.2,-13.233,-13.766,2.1243,0.71562,-0.027158,0.072506,12.8,-0.58139,-71.625,2333.6,11.438,4.281,0
6/23/2015 10:19,8.2396,9.9233,11.974,14.264,15.54,14.312,-700.02,-31.188,4.0829,2.14,0.62216,-0.0085606,0.027512,6.1075,-5.8934,-51.171,2331.8,11.424,4.2549,0
6/23/2015 10:21,7.9112,9.6921,11.647,13.971,15.544,14.335,-702.34,-35.352,19.189,2.1479,0.66144,0.033707,0.017811,14.262,-43.397,-30.95,2316.6,11.179,3.4688,0
6/23/2015 10:23,7.8045,9.7999,11.784,14.234,15.608,14.339,-708.54,-29.328,-2.6055,2.1573,0.70049,0.037355,0.0094667,13.035,-27.449,-18.25,2318.6,11.205,3.55,0
6/23/2015 10:25,7.9192,9.7736,11.827,14.239,15.713,14.333,-749.56,-25.101,18.34,2.245,0.67863,-0.00444,0.051063,12.646,-29.935,-57.199,2325.2,11.274,3.7947,0
6/23/2015 10:27,7.7241,9.8227,11.889,14.344,15.698,14.322,-767.09,-36.213,23.303,2.2856,0.67462,-0.028917,0.027883,10.187,-8.9588,-61.964,2332.1,11.317,3.8972,0
6/23/2015 10:29,7.7884,9.7193,11.994,14.344,15.647,14.327,-759.06,-25.168,16.088,2.2585,0.62701,-0.0018991,0.021914,11.129,-20.369,-40.609,2331.2,11.259,3.6849,0
6/23/2015 10:31,7.9273,9.6174,11.584,14.058,15.892,14.319,-1004.1,23.988,61.548,2.2384,0.26196,-0.14693,0.0018863,10.221,40.608,-31.428,2333.8,12.193,6.6563,2
6/23/2015 10:33,8.0009,9.8019,11.588,14.211,15.967,14.32,-983.81,26.176,52.664,2.2514,0.28956,-0.13652,-0.0080148,15.988,48.166,-16.801,2333.8,12.313,6.9739,2
6/23/2015 10:35,8.118,9.7759,11.698,14.387,16.105,14.319,-963.18,18.661,28.594,2.2546,0.29355,-0.10379,-0.0041924,14.43,50.364,-16.874,2333.8,12.383,7.1802,2
6/23/2015 10:37,8.1244,9.7387,11.937,14.275,16,14.315,-930.22,22.821,75.123,2.2507,0.29771,-0.1582,-0.017841,11.992,51.844,-21.903,2334,12.331,7.0435,0
6/23/2015 10:39,8.1742,10.127,12.346,13.902,15.378,14.317,-913.28,40.264,103.67,2.2616,0.33336,-0.22487,-0.047306,14.391,72.892,-8.1925,2333.7,12.304,6.99,0
6/23/2015 10:41,8.1995,10.192,12.482,14.521,15.651,14.318,-809.67,7.7152,54.725,2.2349,0.24379,-0.14845,-0.014027,12.118,61.643,-35.635,2333.8,12.489,7.4564,0
6/23/2015 10:43,8.0235,10.039,12.454,14.72,15.478,14.326,-832.19,64.865,92.386,2.3125,0.47474,-0.23426,0.016282,12.017,77.366,-32.203,2333.9,12.271,6.9034,0
6/23/2015 10:45,7.905,10.499,13.33,15.075,16.072,14.31,-733.01,-10.163,73.517,2.343,0.66914,-0.078386,-0.036191,8.9196,4.1237,-1.9421,2333.7,11.976,6.0827,1
6/23/2015 10:47,8.4906,10.344,12.306,14.618,16.91,14.32,-830.11,-35.716,18.58,2.3228,0.53573,0.019274,-0.012735,12.889,-24.45,-18.897,2333.9,11.939,5.9977,0
6/23/2015 10:49,8.3649,10.326,12.486,14.742,17.009,14.317,-814.83,-29.238,18.666,2.3238,0.52619,0.029475,-0.015611,13.591,-29.38,-5.1093,2333.5,12.027,6.2644,0
6/23/2015 10:51,7.7568,9.845,11.79,13.947,16.107,14.315,-832.24,-27.543,22.843,2.2922,0.56677,0.01473,-0.036026,12.407,-17.124,4.5482,2333.6,11.402,4.2209,0
6/23/2015 10:53,7.823,9.7293,11.618,13.923,16.076,14.302,-816.4,-34.946,8.9907,2.2031,0.39637,0.0072698,-0.035947,5.4724,-2.0069,0.7694,2312.7,11.373,4.3033,0
6/23/2015 10:55,7.8109,9.722,11.628,13.929,16.059,14.269,-754.17,-42.106,16.568,2.0662,0.36847,0.014663,-0.014103,12.022,-17.762,-21.261,2264.3,11.175,3.7891,0
6/23/2015 10:57,7.8243,9.7184,11.625,13.936,16.055,14.275,-778.87,-46.382,59.692,1.7242,0.41737,0.047029,0.040995,-0.87683,-14.218,-15.668,2115,10.762,3.0816,0
6/23/2015 10:59,7.0738,8.3398,9.1544,9.6587,9.9957,14.287,-874.87,-59.615,101.3,1.1099,0.28048,0.022986,0.016847,-47.785,24.535,-28.938,1843.2,10.074,2.1811,0
6/23/2015 11:01,7.0738,8.3398,9.1544,9.6587,9.9957,14.292,-927.84,-59.816,113.62,0.73883,0.18922,0.016067,0.0082966,-77.029,48.082,-39.779,1679.5,9.6614,1.6445,0
6/23/2015 11:03,7.3811,8.8015,9.6216,10.311,10.954,14.334,-627.79,50.904,48.918,-0.16766,-0.19361,-0.019088,0.039263,-108.53,37.174,-67.294,1709.5,9.6841,1.5883,0
6/23/2015 11:05,8.0108,9.277,9.9701,10.366,10.91,14.329,-554.67,69.142,90.026,-0.12553,-0.090332,-0.01877,0.023774,-75.255,76.838,-60.802,1641.4,9.5176,1.4058,0
6/23/2015 11:07,8.088,9.046,9.674,9.9128,10.35,14.326,-474.67,108.21,63.344,-0.043194,0.0061666,-0.009148,0.0041828,-57.526,63.28,-107.29,1509.8,9.1885,1.0065,0
6/23/2015 11:09,7.6533,8.3826,8.9275,9.0478,9.5021,14.203,-447.73,144.85,-7.0417,-0.00068758,-0.0001087,0.00011348,-0.00014157,-43.24,32.17,-117.29,1345.6,8.7467,0.51815,0
6/23/2015 11:11,7.3169,7.9499,8.5437,8.6519,9.0333,13.728,-503.18,77.803,29.502,-0.0029069,0.00091524,-7.74E-07,0.00039239,-74.745,47.704,-21.464,1146.3,8.2731,0.21739,0
6/23/2015 11:13,7.1683,7.8715,8.4425,8.9526,9.209,13.393,-541.83,17.09,37.498,-0.003121,0.00082644,-0.00012388,0.00033563,-150.15,22.641,7.8438,1047.2,8.1202,0.24777,0
6/23/2015 11:15,7.237,7.8193,8.4237,9.1056,9.3614,13.766,-468.34,23.42,50.161,-0.00071186,-7.20E-05,-0.00022338,-0.00013317,-164.58,57.357,-6.8903,1154,8.3382,0.26696,0
6/23/2015 11:17,7.2708,7.9934,8.4816,8.8565,9.0026,13.836,-433.39,8.6414,67.367,-0.00075215,-7.27E-05,-6.87E-05,-0.00013522,-141.32,76.37,-16.642,1172.2,8.3663,0.24296,0
6/23/2015 11:19,7.0669,7.8472,8.2707,8.5785,8.7718,13.546,-447.04,29.681,94.371,-0.00049532,-0.00016096,4.61E-05,-7.39E-05,-131.05,74.942,-44.01,1092.4,8.1672,0.24418,0
6/23/2015 11:21,5.977,7.1708,8.2274,8.9381,9.502,13.238,-333.45,30.129,127.23,0.0027864,-0.00040093,-0.00048631,0.00030448,-66.192,43.057,-62.195,1005.4,8.0114,0.23873,0
6/23/2015 11:23,5.9552,7.2322,8.2795,8.9754,9.5368,13.247,-350.26,13.012,135.16,0.00993,-0.0010452,-0.00069708,0.0009324,-50.758,-6.3506,-49.835,1016.8,7.9406,0.23646,0
6/23/2015 11:25,5.9574,7.2409,8.2983,8.9737,9.5381,13.135,-401.41,34.593,185.67,0.018692,-0.0015578,-0.0011865,0.0012605,-10.594,34.464,-41.862,1006,7.8195,0.2333,0
6/23/2015 11:27,5.9604,7.2413,8.3035,8.966,9.5372,13.105,-398.32,21.136,231.8,0.018126,-0.0016042,-0.0016191,0.0014786,-11.974,35.961,-19.354,1005.2,7.7815,0.23392,0
6/23/2015 11:29,5.9676,7.2387,8.3073,8.9616,9.5383,12.811,-615.91,53.92,259.91,0.052453,-0.0040457,-0.0031795,0.0035504,33.002,65.096,-11.093,944.43,7.6281,0.22177,0
6/23/2015 11:31,3.4215,5.123,6.7214,8.7981,9.5361,12.602,-778.26,87.903,273.15,0.078329,-0.0058566,-0.0045353,0.0055477,65.315,89.275,-12.091,899.46,7.5241,0.21296,0
6/23/2015 11:33,3.4215,5.123,6.7214,8.7981,9.5361,12.401,-941.23,122.67,282.02,0.10414,-0.0078562,-0.0062632,0.0079817,99.355,112.2,-18.518,855.14,7.425,0.20418,0
6/23/2015 11:35,3.7631,5.3401,7.0424,9.0327,9.6076,12.177,-1190.3,46.47,175.49,0.0037668,-0.00056374,0.00014856,0.0014732,189.1,77.116,-56.082,802.62,7.3473,0.15914,0
6/23/2015 11:37,3.7604,5.3808,7.0082,9.152,9.7892,12.326,-1258.6,43.655,212.84,0.07049,0.0023475,-0.0016679,0.016763,191.28,86.987,-66.695,831.4,7.4492,0.19211,0
6/23/2015 11:39,3.8261,5.4886,7.2592,9.4065,10.025,12.749,-1331.8,93.534,294.52,0.29346,-0.00083899,-0.027564,0.064098,173.3,130.42,-81.524,921.68,7.7163,0.22607,0
6/23/2015 11:41,3.907,5.7191,7.6838,9.7744,10.305,13.275,-1352.7,111.56,333.3,0.45469,-0.014335,-0.065165,0.10235,148.67,166.33,-82.691,1043.4,8.0332,0.22818,0
6/23/2015 11:43,4.2462,6.2528,8.1648,10.124,10.653,13.835,-1372.2,85.016,390.95,0.52025,-0.042777,-0.11094,0.12748,147.08,222.9,-67.351,1188.6,8.3717,0.23083,0
6/23/2015 11:45,4.6281,6.7167,8.6493,10.387,10.874,14.231,-1367.5,78.749,404.19,0.53413,-0.068865,-0.13519,0.13817,154.51,263.89,-36.714,1337.5,8.6846,0.34699,0
6/23/2015 11:47,4.9592,7.006,8.9508,10.57,10.977,14.319,-1346,126.06,371.54,0.44507,-0.086449,-0.10179,0.12917,145.39,283.74,-30.85,1421.9,8.8578,0.52437,1
6/23/2015 11:49,5.5862,7.5017,9.3199,10.506,11.018,14.318,-1261.2,99.054,413.4,0.28044,-0.04793,-0.049903,0.097102,167.56,269.71,-5.3581,1529.6,9.1163,0.88181,1
6/23/2015 11:51,7.7905,8.9464,10.145,12.091,12.729,14.323,-694.95,82.553,44.87,1.1525,-0.13156,-0.1894,0.018155,5.0406,57.499,-56.673,2007.9,10.275,2.2142,0
6/23/2015 11:53,7.5939,9.0384,10.465,12.403,12.699,14.314,-687.19,-11.232,62.695,1.1335,-0.025867,-0.097455,-0.011355,16.124,12.834,-39.657,2124.3,10.573,2.5973,0
6/23/2015 11:55,7.6144,9.0636,10.553,12.406,12.743,14.314,-688.75,16.594,79.678,1.0548,-0.018491,-0.15066,0.021177,15.318,23.036,-56.884,2112.3,10.543,2.5569,0
6/23/2015 11:57,7.8466,9.2507,10.538,12.254,12.871,14.313,-689.87,43.052,107.46,1.1728,-0.0089397,-0.23218,0.017096,12.47,56.702,-64.609,2054.9,10.4,2.4084,0
6/23/2015 11:59,8.0492,9.323,10.754,12.191,13.135,14.327,-691.31,60.756,70.666,0.85513,-0.13078,-0.10094,0.051736,11.41,-9.9191,-18.119,2243.8,10.883,2.9947,0
6/23/2015 12:01,8.1822,9.7776,11.272,12.47,13.346,14.331,-694.97,15.803,63.234,0.9453,-0.080114,-0.07218,-0.0069084,13.027,0.22918,-3.7919,2311.6,11.071,3.2491,0
6/23/2015 12:03,8.3184,9.9982,11.339,12.54,13.369,14.334,-692.83,6.0722,58.552,1.0707,0.020488,-0.078582,-0.039199,16.063,19.658,3.0455,2287.4,11.012,3.1941,0
6/23/2015 12:05,8.5688,10.274,11.29,12.526,13.413,14.336,-693.78,9.6382,70.091,1.1447,0.13361,-0.12206,-0.014733,13.75,33.241,-25.399,2246.7,10.922,3.1306,0
6/23/2015 12:07,8.3269,10.006,11.077,12.514,13.492,14.33,-696.1,-10.385,36.38,1.1824,0.14968,-0.083252,0.0026642,8.7552,21.606,-42.835,2249.3,10.897,3.004,0
6/23/2015 12:09,8.1622,9.702,10.85,12.625,13.69,14.327,-693.65,9.0132,43.713,1.2995,0.079457,-0.091474,-0.0074814,10.053,21.705,-23.676,2284,10.978,3.056,0
6/23/2015 12:11,8.3738,9.6967,10.984,12.719,13.77,14.331,-689.26,20.311,88.569,1.1525,0.044145,-0.13813,-0.030326,12.403,29.895,-11.538,2312.9,11.093,3.3054,0
6/23/2015 12:13,8.1946,9.6996,11.354,12.861,13.875,14.334,-708,9.3297,87.937,0.94444,-0.011735,-0.1272,-0.053634,3.8713,36.591,-14.364,2305.3,11.05,3.1768,0
6/23/2015 12:15,8.2392,9.7633,11.377,12.885,13.901,14.349,-681.63,67.23,27.14,1.0291,-0.21458,-0.13301,0.055283,30.11,40.697,-59.143,2316.7,11.101,3.3046,0
6/23/2015 12:17,8.2289,9.7461,11.372,12.941,13.913,14.369,-673.86,95.089,1.1025,0.98313,-0.040966,-0.22789,0.12576,58.509,146.56,-93.249,2334.7,11.184,3.5546,0
6/23/2015 12:19,8.2366,9.7451,11.399,12.962,13.909,14.371,-680.64,100.99,9.461,0.94633,0.1362,-0.23404,0.1008,39.774,120.54,-55.07,2333.9,11.222,3.6762,0
6/23/2015 12:21,8.2396,9.7555,11.414,12.97,13.906,14.375,-697.22,98.096,29.579,0.85772,0.20369,-0.17947,0.053002,1.9101,120.48,-20.086,2334.8,11.235,3.7234,0
6/23/2015 12:23,8.2426,9.7598,11.417,12.972,13.905,14.375,-702.39,114.03,51.904,0.867,0.205,-0.17474,0.051112,-7.6473,113.41,-13.64,2335.2,11.238,3.7537,0
6/23/2015 12:25,8.3177,9.7455,10.83,11.916,12.647,14.375,-708.48,78.083,30.909,0.71301,0.24171,-0.12748,-0.015675,-23.216,149.97,-12.256,2335.7,11.233,3.6729,0
6/23/2015 12:27,8.3177,9.7455,10.83,11.916,12.647,14.374,-716.04,55.823,12.772,0.62816,0.26595,-0.10348,-0.051992,-27.067,168.3,-7.0266,2336,11.229,3.6155,0
6/23/2015 12:29,8.1619,9.9533,11.233,12.349,13.138,14.306,-699.78,2.9411,78.168,0.75278,0.26122,-0.21536,-0.069163,15.508,115.92,-33.524,2211.7,10.812,2.9014,0
6/23/2015 12:31,8.1322,9.9519,11.231,12.429,13.171,14.312,-696.39,11.593,74.951,0.81788,0.13671,-0.22729,-0.042569,12.079,103.98,-50.491,2200.8,10.766,2.8048,0
6/23/2015 12:33,8.1664,9.8129,11.007,12.174,13.078,14.314,-689.25,13.935,91.03,0.84675,0.019529,-0.20794,-0.0023737,12.8,57.252,-66.745,2171.7,10.684,2.6783,0
6/23/2015 12:35,8.4824,9.7806,10.883,11.966,13.019,14.31,-693.04,25.231,140.05,0.74557,0.080303,-0.20829,-0.024088,15.152,32.496,-33.258,2144.9,10.626,2.637,0
6/23/2015 12:37,8.1942,9.6919,10.724,11.812,12.791,14.313,-692.73,14.135,140.52,0.75684,0.033027,-0.18564,-0.042412,8.6979,20.63,-24.627,2096.4,10.499,2.4995,0
6/23/2015 12:39,7.7036,9.3284,10.563,11.862,12.683,14.315,-690.07,-31.663,83.24,0.70792,-0.018609,-0.08512,-0.047074,7.3682,0.36954,-24.423,2058.7,10.401,2.3871,0
6/23/2015 12:41,7.7896,9.0615,10.439,11.865,12.705,14.314,-690.9,-34.048,83.098,0.68009,-0.055074,-0.097903,-0.058284,16.535,17.369,-16.083,2064.5,10.415,2.4067,0
6/23/2015 12:43,8.0043,9.2419,10.524,11.752,12.608,14.313,-694.44,-22.683,79.709,0.77667,-0.056856,-0.10814,-0.067875,13.969,26.845,-13.612,2044.3,10.365,2.3635,0
6/23/2015 12:45,7.9193,9.2101,10.561,11.803,12.551,14.314,-696.87,6.4408,66.227,0.89419,-0.019801,-0.083285,-0.037265,10.284,13.297,-4.0761,2042.4,10.361,2.3536,0
6/23/2015 12:47,7.7831,9.1577,10.541,11.89,12.613,14.314,-693.6,26.221,83.404,0.99654,0.15038,-0.12304,-0.0082327,17.195,24.025,-15.515,2018.8,10.3,2.2836,0
6/23/2015 12:49,7.8762,9.2119,10.448,11.83,12.511,14.314,-692.34,17.196,93.987,1.1701,0.17537,-0.19218,-0.0245,6.2475,50.24,-47.695,2016.8,10.295,2.2872,0
6/23/2015 12:51,7.7902,9.2656,10.61,12.017,12.65,14.317,-691.35,17.933,104.58,1.2348,0.020598,-0.18808,-0.018138,9.2904,37.182,-44.06,2070.1,10.422,2.42,0
6/23/2015 12:53,7.9904,9.4865,11.002,12.229,12.895,14.319,-690.35,-6.4051,96.645,1.0558,0.19924,-0.10009,-0.041889,15.289,5.2332,-4.65,2121.7,10.548,2.5539,0
6/23/2015 12:55,8.1895,9.4899,10.925,12.153,12.895,14.311,-695.1,0.36303,88.615,1.065,0.13301,-0.11165,-0.064517,9.4988,22.273,-0.93489,2140.5,10.609,2.6435,0
6/23/2015 12:57,7.7648,9.3427,10.541,12.004,12.815,14.308,-689.58,-0.059304,108.84,1.0562,0.093247,-0.17216,-0.068618,14.676,53.065,-23.422,2050.5,10.39,2.4217,0
6/23/2015 12:59,7.7496,9.1425,10.061,11.621,12.58,14.313,-700.47,-12.886,120.46,1.0746,0.13944,-0.16068,-0.065935,15.512,38.714,-23.137,1944.3,10.116,2.1101,0
6/23/2015 13:01,7.6194,8.9867,10.113,11.602,12.577,14.316,-707.44,31.129,91.758,1.132,-0.0032686,-0.14586,-0.052067,11.369,45.978,2.0003,1958.6,10.145,2.1237,0
6/23/2015 13:03,7.6187,9.1324,10.274,11.603,12.694,14.316,-688.34,25.845,87.94,1.0181,-0.0022902,-0.16776,-0.036054,7.9,54.317,-20.178,2006.2,10.265,2.2499,0
6/23/2015 13:05,7.9728,9.317,10.332,11.631,12.754,14.312,-690.33,2.8969,89.601,0.90775,0.0074627,-0.18827,-0.052644,9.7163,65.81,-35.363,1992.1,10.236,2.2246,0
6/23/2015 13:07,7.879,9.3733,10.611,11.881,12.868,14.315,-693.25,33.44,96.441,0.95307,0.095533,-0.21662,-0.034873,15.706,75.895,-34.075,2006.2,10.267,2.2553,0
6/23/2015 13:09,7.727,9.1937,10.416,11.735,12.728,14.308,-703.66,-12.659,92.545,0.7058,0.19732,-0.13327,-0.059094,26.967,43.805,1.6782,1944.8,10.126,2.1234,0
6/23/2015 13:11,7.7283,9.0595,9.9347,11.416,12.446,14.305,-734.43,-45.944,72.994,0.50362,0.085465,-0.035476,-0.083317,38.111,23.529,28.006,1823.4,9.8295,1.8011,0
6/23/2015 13:13,7.5999,8.9829,9.9791,11.237,12.058,14.319,-741.95,50.37,94.436,0.57976,-0.0051428,-0.081904,0.010223,36.143,39.313,-7.7142,1821,9.8012,1.729,0
